client_id,name,cpf,age,state,income_brl,plan,acquisition_ch,credit_score,created_at,churned,churn_date,kyc_verified
CLI00217,Cliente 217,265.479.356-XX,30,SP,1721.36,Profissional,Instagram,499,2024-06-24 01:11:16,False,,True
CLI00218,Cliente 218,939.828.073-XX,43,MG,3602.68,Profissional,Indicação,676,2024-09-02 09:36:50,False,,True
CLI00219,Cliente 219,672.434.266-XX,71,GO,8471.79,Básico,Instagram,654,2023-08-15 06:48:26,False,,False
CLI00220,Cliente 220,886.805.891-XX,48,RS,1837.87,Básico,Orgânico,705,2024-04-09 10:17:41,False,,True
CLI00221,Cliente 221,290.965.610-XX,60,SC,3351.92,Profissional,Indicação,593,2023-07-12 19:21:38,False,,True
CLI00222,Cliente 222,899.375.679-XX,50,SP,2815.9,Básico,Parceiro,721,2023-06-22 10:24:00,False,,True
CLI00223,Cliente 223,714.611.254-XX,40,GO,3935.55,Premium,Orgânico,549,2023-04-28 02:05:21,False,,True
CLI00224,Cliente 224,571.775.140-XX,31,SP,12586.56,Premium,App Store,691,2024-09-01 03:51:08,False,,True
CLI00225,Cliente 225,123.828.258-XX,19,SP,5511.87,Básico,Indicação,655,2023-03-31 09:20:41,False,,True
CLI00226,Cliente 226,226.609.379-XX,32,RJ,3887.17,Básico,Google Ads,569,2023-12-25 21:18:49,False,,True
CLI00227,Cliente 227,191.825.537-XX,63,SC,2413.29,Básico,Parceiro,602,2023-01-04 10:57:17,True,2023-06-25 10:57:17,True
CLI00228,Cliente 228,596.969.155-XX,49,CE,3759.87,Básico,Instagram,673,2024-06-04 22:46:50,False,,True
CLI00229,Cliente 229,499.125.134-XX,29,BA,4271.01,Básico,Orgânico,871,2024-04-24 12:28:28,False,,True
CLI00230,Cliente 230,692.966.278-XX,62,SP,6125.78,Profissional,Parceiro,586,2023-10-17 22:55:46,True,2024-06-01 22:55:46,True
CLI00231,Cliente 231,742.257.905-XX,29,RJ,12573.09,Básico,Google Ads,642,2024-05-16 04:31:11,False,,True
CLI00232,Cliente 232,887.676.772-XX,26,SP,7383.33,Básico,Instagram,644,2024-01-12 09:45:54,True,2024-08-25 09:45:54,True
CLI00233,Cliente 233,404.384.279-XX,68,SP,7253.08,Básico,App Store,768,2023-01-24 23:17:06,False,,True
CLI00234,Cliente 234,191.485.807-XX,49,BA,3675.39,Profissional,Instagram,607,2024-08-17 21:46:31,False,,True
CLI00235,Cliente 235,340.745.171-XX,24,SP,7259.9,Premium,Parceiro,638,2023-11-27 05:27:28,False,,True
CLI00236,Cliente 236,959.629.233-XX,31,RJ,8423.1,Profissional,Google Ads,625,2023-07-04 00:59:40,False,,True
CLI00237,Cliente 237,982.544.948-XX,40,SP,2319.43,Básico,App Store,823,2024-03-18 18:57:21,False,,True
CLI00238,Cliente 238,042.232.536-XX,70,PE,5777.93,Básico,Parceiro,622,2024-06-11 15:03:25,True,2025-02-06 15:03:25,True
CLI00239,Cliente 239,671.168.457-XX,58,RJ,3935.82,Básico,Parceiro,652,2024-03-24 11:59:31,True,2024-11-21 11:59:31,True
CLI00240,Cliente 240,751.863.637-XX,55,SP,5529.83,Básico,Orgânico,735,2023-09-12 05:06:51,True,2023-11-28 05:06:51,True
CLI00241,Cliente 241,929.750.017-XX,36,SP,13132.79,Básico,App Store,830,2024-10-05 09:26:39,False,,False
CLI00242,Cliente 242,063.242.415-XX,28,SP,3151.08,Básico,Orgânico,648,2024-10-28 03:47:04,False,,True
CLI00243,Cliente 243,206.436.110-XX,60,MG,5871.56,Básico,Indicação,645,2023-10-16 19:40:12,False,,True
CLI00244,Cliente 244,870.051.627-XX,26,SP,3746.65,Básico,Orgânico,359,2023-03-02 12:52:59,False,,False
CLI00245,Cliente 245,115.542.622-XX,23,PR,6144.29,Básico,Instagram,707,2023-10-25 12:56:27,False,,False
CLI00246,Cliente 246,275.326.973-XX,18,SP,4904.16,Básico,Orgânico,510,2024-03-13 12:30:33,False,,True
CLI00247,Cliente 247,965.652.341-XX,26,RJ,5102.58,Básico,Indicação,556,2023-03-20 00:48:19,False,,True
CLI00248,Cliente 248,404.389.836-XX,56,SP,4414.25,Básico,Google Ads,562,2024-04-11 19:26:04,False,,True
CLI00249,Cliente 249,376.137.918-XX,68,SP,8532.02,Premium,Google Ads,716,2023-02-12 09:14:32,False,,True
CLI00250,Cliente 250,269.658.271-XX,41,SP,11380.01,Básico,Orgânico,760,2023-01-10 08:56:43,False,,False
CLI00251,Cliente 251,006.848.666-XX,18,RS,1958.14,Profissional,App Store,753,2023-02-22 10:53:54,False,,True
CLI00252,Cliente 252,414.183.285-XX,52,PR,3471.43,Premium,Instagram,780,2024-02-21 18:17:35,False,,True
CLI00253,Cliente 253,146.303.161-XX,66,RS,17917.46,Básico,Orgânico,790,2024-05-07 16:06:06,False,,True
CLI00254,Cliente 254,210.202.758-XX,21,RS,13926.91,Básico,Instagram,673,2024-04-17 21:27:31,False,,True
CLI00255,Cliente 255,524.105.648-XX,64,MG,4109.34,Profissional,Instagram,909,2024-09-30 20:38:21,False,,False
CLI00256,Cliente 256,778.507.925-XX,54,PE,2646.66,Básico,Parceiro,586,2024-07-07 06:40:03,False,,True
CLI00257,Cliente 257,138.000.307-XX,24,MG,13856.72,Profissional,Orgânico,702,2024-08-23 15:53:47,False,,True
CLI00258,Cliente 258,086.353.654-XX,29,MG,2963.05,Básico,Instagram,648,2023-04-27 13:46:51,False,,True
CLI00259,Cliente 259,238.061.744-XX,41,SP,9458.11,Profissional,Google Ads,636,2024-03-19 22:12:09,True,2024-05-14 22:12:09,True
CLI00260,Cliente 260,494.937.597-XX,47,RJ,2355.58,Profissional,App Store,474,2024-03-05 14:22:15,True,2024-07-15 14:22:15,True
CLI00261,Cliente 261,832.060.385-XX,30,MG,23298.47,Profissional,Google Ads,699,2024-08-25 15:33:45,False,,True
CLI00262,Cliente 262,064.138.367-XX,18,MG,1844.99,Profissional,Instagram,581,2024-06-22 15:02:46,False,,True
CLI00263,Cliente 263,386.571.918-XX,63,RJ,3282.98,Básico,Parceiro,375,2023-04-21 14:02:02,True,2023-06-12 14:02:02,True
CLI00264,Cliente 264,062.344.565-XX,43,SP,6610.52,Profissional,Google Ads,681,2024-09-28 21:12:58,True,2025-08-14 21:12:58,True
CLI00265,Cliente 265,291.212.775-XX,32,PE,5968.67,Básico,Parceiro,615,2023-07-31 05:37:29,True,2023-12-11 05:37:29,True
CLI00266,Cliente 266,374.741.124-XX,40,SP,12913.65,Básico,Indicação,452,2024-02-21 06:21:27,False,,True
CLI00267,Cliente 267,213.568.044-XX,56,SP,2219.32,Profissional,App Store,778,2024-06-25 06:44:49,True,2025-01-08 06:44:49,True
CLI00268,Cliente 268,788.317.121-XX,19,RS,9553.21,Básico,App Store,565,2023-05-16 01:07:46,False,,False
CLI00269,Cliente 269,236.519.941-XX,67,RJ,5146.61,Premium,Google Ads,496,2024-10-06 23:15:43,False,,False
CLI00270,Cliente 270,721.510.702-XX,30,SP,18285.25,Profissional,App Store,498,2023-02-20 01:50:45,False,,True
CLI00271,Cliente 271,706.625.324-XX,70,SP,8170.19,Profissional,Parceiro,796,2023-12-03 10:37:12,False,,True
CLI00272,Cliente 272,934.768.701-XX,27,PR,9479.34,Profissional,Orgânico,630,2024-11-17 04:12:47,True,2025-10-30 04:12:47,True
CLI00273,Cliente 273,380.657.875-XX,44,SP,4708.1,Básico,Parceiro,645,2023-04-17 14:15:53,True,2024-02-10 14:15:53,True
CLI00274,Cliente 274,205.930.407-XX,38,SP,4543.49,Premium,Parceiro,525,2024-01-26 05:17:20,False,,True
CLI00275,Cliente 275,213.348.039-XX,55,SP,13759.07,Básico,App Store,742,2024-08-18 14:58:26,False,,True
CLI00276,Cliente 276,223.955.905-XX,42,PE,8516.81,Premium,Instagram,691,2024-09-11 08:26:23,False,,True
CLI00277,Cliente 277,378.427.010-XX,27,RS,9555.86,Básico,Google Ads,525,2024-03-13 18:23:11,False,,True
CLI00278,Cliente 278,059.325.250-XX,19,SP,7044.46,Profissional,Parceiro,552,2023-06-19 22:53:39,False,,False
CLI00279,Cliente 279,185.156.915-XX,63,SC,6824.88,Básico,Google Ads,539,2024-03-31 15:11:15,False,,True
CLI00280,Cliente 280,675.289.539-XX,28,SP,7339.9,Básico,Indicação,587,2023-04-16 23:38:36,False,,True
CLI00281,Cliente 281,422.096.902-XX,37,CE,9540.64,Básico,Instagram,792,2023-10-21 21:35:27,False,,True
CLI00282,Cliente 282,917.251.355-XX,57,SC,8131.58,Premium,Orgânico,867,2024-09-20 05:15:13,False,,True
CLI00283,Cliente 283,570.433.154-XX,23,PE,8982.97,Profissional,Indicação,619,2024-11-18 15:33:56,False,,True
CLI00284,Cliente 284,626.765.861-XX,18,SP,5892.52,Básico,Orgânico,555,2024-07-13 13:28:57,True,2025-03-24 13:28:57,True
CLI00285,Cliente 285,327.104.054-XX,54,RS,7033.5,Básico,Indicação,734,2024-09-04 14:59:33,False,,True
CLI00286,Cliente 286,218.159.970-XX,39,SC,2035.61,Básico,Indicação,542,2023-02-27 15:11:44,True,2023-10-07 15:11:44,True
CLI00287,Cliente 287,620.153.368-XX,28,RS,9926.35,Básico,Instagram,893,2024-05-22 16:38:34,False,,True
CLI00288,Cliente 288,431.069.872-XX,52,RJ,3349.69,Básico,App Store,491,2024-07-20 23:42:06,True,2025-01-10 23:42:06,False
CLI00289,Cliente 289,973.103.241-XX,45,MG,6442.4,Básico,Google Ads,524,2023-01-03 23:07:38,True,2023-12-19 23:07:38,True
CLI00290,Cliente 290,774.186.256-XX,37,RJ,5092.3,Básico,Orgânico,785,2023-03-31 17:14:32,False,,True
CLI00291,Cliente 291,743.490.211-XX,20,SC,1847.51,Premium,App Store,670,2023-12-13 05:51:12,False,,True
CLI00292,Cliente 292,938.068.687-XX,52,BA,7022.35,Profissional,Instagram,752,2024-09-19 17:34:12,False,,True
CLI00293,Cliente 293,608.989.921-XX,48,SC,8518.34,Profissional,Parceiro,630,2023-07-03 00:41:08,False,,True
CLI00294,Cliente 294,233.206.163-XX,29,SP,4388.15,Premium,Google Ads,716,2023-12-15 18:42:26,False,,True
CLI00295,Cliente 295,451.168.685-XX,27,RS,16806.27,Básico,Parceiro,683,2024-05-02 04:20:38,False,,True
CLI00296,Cliente 296,099.861.622-XX,47,MG,8526.98,Profissional,Google Ads,461,2024-02-08 15:41:23,False,,True
CLI00297,Cliente 297,119.148.564-XX,66,PE,5191.93,Básico,App Store,807,2024-03-28 13:53:17,False,,True
CLI00298,Cliente 298,024.629.960-XX,54,MG,3426.11,Básico,Google Ads,688,2024-01-13 03:57:23,False,,True
CLI00299,Cliente 299,074.505.444-XX,39,GO,3000.18,Básico,Orgânico,631,2024-11-13 16:57:28,False,,True
CLI00300,Cliente 300,324.754.691-XX,62,SP,6523.57,Profissional,Orgânico,666,2024-10-28 14:39:21,False,,True
CLI00301,Cliente 301,785.082.148-XX,70,GO,3225.38,Profissional,Google Ads,570,2023-06-14 04:36:16,False,,True
CLI00302,Cliente 302,902.330.307-XX,72,RJ,5463.84,Básico,Indicação,681,2024-08-29 05:52:50,False,,False
CLI00303,Cliente 303,786.103.579-XX,63,BA,7956.47,Básico,App Store,582,2023-10-07 21:52:42,True,2024-05-12 21:52:42,True
CLI00304,Cliente 304,552.414.060-XX,48,BA,3495.9,Profissional,Google Ads,701,2024-11-07 02:56:15,False,,True
CLI00305,Cliente 305,333.468.007-XX,67,SP,4683.7,Básico,Parceiro,781,2024-03-20 11:39:48,False,,True
CLI00306,Cliente 306,034.944.665-XX,29,SP,10247.11,Básico,Instagram,844,2024-05-17 19:52:49,False,,True
CLI00307,Cliente 307,896.910.858-XX,47,RJ,4661.21,Básico,Google Ads,959,2023-06-19 11:42:41,False,,True
CLI00308,Cliente 308,715.454.443-XX,36,MG,3392.47,Básico,Parceiro,877,2024-04-18 01:31:00,True,2024-07-12 01:31:00,True
CLI00309,Cliente 309,965.207.446-XX,33,PR,5893.53,Profissional,Google Ads,585,2024-08-17 13:28:36,False,,True
CLI00310,Cliente 310,935.387.584-XX,20,BA,7988.22,Premium,App Store,492,2024-07-26 05:40:54,False,,True
CLI00311,Cliente 311,241.724.825-XX,60,RJ,3329.02,Básico,App Store,503,2024-10-14 22:38:27,False,,True
CLI00312,Cliente 312,655.494.717-XX,40,SC,3595.55,Básico,Parceiro,674,2023-06-22 15:06:20,True,2023-12-26 15:06:20,False
CLI00313,Cliente 313,917.381.684-XX,55,MG,2547.4,Básico,Google Ads,737,2024-05-07 18:00:44,False,,True
CLI00314,Cliente 314,569.725.217-XX,72,RS,13407.15,Básico,Orgânico,700,2024-11-07 09:48:16,True,2025-03-19 09:48:16,True
CLI00315,Cliente 315,074.329.271-XX,38,MG,10793.79,Básico,Google Ads,733,2023-05-18 08:14:35,False,,True
CLI00316,Cliente 316,676.008.350-XX,58,RJ,3161.12,Básico,App Store,798,2023-12-03 20:58:00,False,,True
CLI00317,Cliente 317,003.354.216-XX,71,RJ,2841.48,Premium,Instagram,616,2024-08-10 20:39:51,False,,True
CLI00318,Cliente 318,447.898.562-XX,28,PE,5134.81,Básico,Indicação,743,2023-08-26 18:23:56,True,2023-10-18 18:23:56,True
CLI00319,Cliente 319,260.332.309-XX,40,SP,8006.25,Profissional,Indicação,567,2024-01-16 17:35:34,False,,True
CLI00320,Cliente 320,064.890.901-XX,41,MG,4127.87,Profissional,Parceiro,601,2023-04-06 15:54:20,False,,True
CLI00321,Cliente 321,676.184.723-XX,21,SP,5178.71,Básico,Instagram,734,2023-01-16 08:00:47,False,,True
CLI00322,Cliente 322,184.992.618-XX,18,SP,6434.35,Profissional,Orgânico,586,2024-05-04 13:51:18,False,,True
CLI00323,Cliente 323,739.348.356-XX,36,RJ,1086.78,Profissional,Orgânico,653,2023-04-02 10:43:53,True,2023-06-25 10:43:53,True
CLI00324,Cliente 324,375.300.119-XX,53,RJ,6912.35,Profissional,App Store,721,2023-01-31 14:34:32,False,,True
CLI00325,Cliente 325,114.374.470-XX,23,RJ,7535.37,Profissional,Google Ads,664,2023-04-26 20:15:17,False,,True
CLI00326,Cliente 326,556.110.022-XX,20,SC,4841.52,Básico,Orgânico,748,2023-05-16 16:40:39,False,,True
CLI00327,Cliente 327,415.521.667-XX,46,SC,5838.04,Premium,Orgânico,636,2024-11-25 19:12:12,False,,True
CLI00328,Cliente 328,621.202.169-XX,62,RJ,6665.2,Básico,App Store,656,2023-10-27 14:15:28,False,,True
CLI00329,Cliente 329,965.902.771-XX,61,MG,2797.27,Básico,Orgânico,632,2024-03-17 21:52:27,False,,True
CLI00330,Cliente 330,508.993.588-XX,20,SP,1819.18,Básico,Instagram,800,2023-12-09 07:01:03,True,2024-12-08 07:01:03,True
CLI00331,Cliente 331,375.628.900-XX,24,SP,4687.02,Profissional,Google Ads,472,2024-04-25 04:48:38,False,,True
CLI00332,Cliente 332,721.753.540-XX,50,PR,3401.45,Básico,App Store,613,2023-05-02 21:20:17,False,,True
CLI00333,Cliente 333,317.797.177-XX,59,RS,3165.91,Profissional,App Store,560,2024-03-03 13:58:52,False,,True
CLI00334,Cliente 334,166.088.019-XX,65,RS,1061.72,Básico,Parceiro,762,2024-01-22 07:42:40,False,,True
CLI00335,Cliente 335,837.550.375-XX,37,RJ,3625.46,Premium,App Store,509,2024-05-10 04:34:19,False,,True
CLI00336,Cliente 336,571.130.554-XX,56,SP,6316.52,Básico,Google Ads,637,2024-04-26 09:07:33,False,,True
CLI00337,Cliente 337,726.149.331-XX,62,RJ,6199.22,Básico,Google Ads,814,2023-10-18 09:49:17,True,2024-02-09 09:49:17,True
CLI00338,Cliente 338,351.609.177-XX,31,RS,8613.99,Básico,Parceiro,590,2023-11-02 04:07:17,False,,True
CLI00339,Cliente 339,080.869.782-XX,26,BA,4869.83,Premium,Instagram,719,2024-01-27 14:55:26,False,,True
CLI00340,Cliente 340,169.958.669-XX,64,RS,1727.28,Básico,Parceiro,649,2023-05-15 21:04:32,False,,True
CLI00341,Cliente 341,472.269.848-XX,33,SP,9906.34,Básico,Instagram,546,2024-08-15 03:41:37,True,2025-03-08 03:41:37,True
CLI00342,Cliente 342,333.945.228-XX,65,RJ,11881.08,Básico,Parceiro,624,2024-07-06 22:17:59,False,,True
CLI00343,Cliente 343,587.996.846-XX,38,SP,6496.55,Básico,Google Ads,669,2024-05-09 16:15:21,False,,True
CLI00344,Cliente 344,003.424.420-XX,24,SP,4661.04,Básico,Instagram,760,2024-02-11 00:23:35,True,2024-05-25 00:23:35,True
CLI00345,Cliente 345,057.198.386-XX,31,RJ,1986.93,Básico,Indicação,616,2023-08-18 05:49:08,False,,True
CLI00346,Cliente 346,406.665.800-XX,68,MG,6476.81,Básico,Indicação,568,2024-09-01 04:32:43,False,,True
CLI00347,Cliente 347,735.989.334-XX,57,SP,9469.59,Básico,Instagram,719,2023-06-07 17:49:12,False,,True
CLI00348,Cliente 348,816.064.842-XX,22,CE,3036.63,Básico,Orgânico,805,2024-06-14 05:41:00,True,2024-10-10 05:41:00,True
CLI00349,Cliente 349,202.590.947-XX,34,PE,2576.03,Premium,Parceiro,436,2024-10-19 02:50:51,True,2025-07-14 02:50:51,True
CLI00350,Cliente 350,832.818.268-XX,40,BA,8934.08,Profissional,Indicação,559,2024-03-03 07:43:44,True,2024-09-11 07:43:44,True
CLI00351,Cliente 351,355.543.987-XX,40,RS,4329.46,Premium,Indicação,635,2023-03-13 09:59:21,False,,True
CLI00352,Cliente 352,015.739.930-XX,66,SP,11770.73,Profissional,App Store,865,2024-10-01 18:39:52,False,,True
CLI00353,Cliente 353,164.840.858-XX,42,SP,5641.88,Básico,Indicação,541,2023-09-07 06:41:58,False,,True
CLI00354,Cliente 354,358.112.880-XX,49,RJ,16877.29,Básico,Orgânico,517,2023-12-13 01:46:57,True,2024-12-10 01:46:57,True
CLI00355,Cliente 355,361.386.120-XX,60,CE,4781.32,Básico,Indicação,895,2023-06-13 17:15:05,False,,True
CLI00356,Cliente 356,248.193.466-XX,20,SP,5898.63,Profissional,Indicação,681,2023-09-15 15:37:22,True,2023-11-11 15:37:22,True
CLI00357,Cliente 357,618.091.901-XX,45,MG,2333.7,Básico,Orgânico,722,2023-11-11 03:27:27,False,,True
CLI00358,Cliente 358,491.476.607-XX,24,PR,7315.34,Profissional,Instagram,790,2024-01-26 13:33:36,False,,True
CLI00359,Cliente 359,842.450.882-XX,26,BA,5864.75,Básico,Parceiro,443,2023-06-20 18:35:39,False,,True
CLI00360,Cliente 360,881.435.368-XX,54,SP,8003.34,Básico,Instagram,719,2023-01-04 21:45:46,False,,True
CLI00361,Cliente 361,431.290.878-XX,32,RJ,11930.77,Básico,Indicação,590,2023-05-23 21:52:22,False,,False
CLI00362,Cliente 362,397.552.314-XX,22,SP,14571.53,Profissional,App Store,724,2024-06-05 17:07:14,False,,True
CLI00363,Cliente 363,759.492.995-XX,30,BA,4522.98,Profissional,Indicação,503,2024-11-30 03:25:36,False,,True
CLI00364,Cliente 364,364.525.777-XX,28,GO,2941.55,Profissional,Google Ads,575,2023-11-29 16:13:42,True,2024-05-03 16:13:42,True
CLI00365,Cliente 365,291.428.341-XX,49,RJ,7750.61,Profissional,Instagram,720,2023-08-26 06:24:25,False,,True
CLI00366,Cliente 366,099.693.084-XX,19,RJ,5806.83,Básico,Orgânico,824,2024-11-23 22:02:45,False,,True
CLI00367,Cliente 367,256.394.278-XX,48,SC,8072.32,Profissional,App Store,745,2024-02-24 04:18:38,False,,True
CLI00368,Cliente 368,392.827.229-XX,41,SP,7581.22,Básico,Parceiro,605,2023-11-05 04:36:41,False,,True
CLI00369,Cliente 369,750.373.145-XX,27,RJ,10162.34,Básico,Orgânico,724,2024-05-27 04:21:17,False,,True
CLI00370,Cliente 370,567.700.518-XX,31,RJ,13475.86,Profissional,Parceiro,559,2024-06-03 07:20:20,False,,True
CLI00371,Cliente 371,989.266.591-XX,71,SP,3828.71,Básico,Indicação,508,2023-08-01 10:19:19,False,,True
CLI00372,Cliente 372,557.790.827-XX,32,MG,3503.27,Profissional,Google Ads,672,2023-10-20 07:16:36,False,,True
CLI00373,Cliente 373,322.259.136-XX,50,MG,13076.31,Profissional,Google Ads,764,2023-03-01 21:01:43,False,,True
CLI00374,Cliente 374,773.926.030-XX,25,SP,9453.73,Profissional,Instagram,479,2024-07-13 10:32:19,False,,True
CLI00375,Cliente 375,092.024.286-XX,28,RJ,7463.89,Básico,App Store,764,2024-04-05 02:09:38,True,2025-01-22 02:09:38,True
CLI00376,Cliente 376,137.977.236-XX,58,RJ,3793.04,Profissional,Indicação,543,2024-03-13 18:21:11,True,2024-09-04 18:21:11,True
CLI00377,Cliente 377,298.425.799-XX,55,SP,12186.33,Básico,Instagram,725,2024-09-09 04:43:01,False,,False
CLI00378,Cliente 378,388.629.127-XX,42,SP,6460.19,Profissional,App Store,520,2023-10-21 18:22:14,True,2023-11-28 18:22:14,True
CLI00379,Cliente 379,881.172.980-XX,20,SP,9783.43,Profissional,Instagram,613,2024-04-10 21:20:22,False,,True
CLI00380,Cliente 380,865.086.376-XX,61,CE,5897.41,Profissional,Google Ads,484,2024-08-24 20:37:53,False,,True
CLI00381,Cliente 381,916.247.314-XX,65,SP,5348.29,Básico,Parceiro,437,2024-09-16 23:13:23,False,,True
CLI00382,Cliente 382,009.818.063-XX,44,SP,3839.69,Profissional,Parceiro,713,2024-02-27 07:52:51,False,,True
CLI00383,Cliente 383,269.448.695-XX,44,SP,4379.69,Profissional,Parceiro,816,2023-09-03 08:50:05,False,,True
CLI00384,Cliente 384,688.725.887-XX,43,RS,5218.39,Profissional,App Store,667,2024-06-12 15:24:35,False,,True
CLI00385,Cliente 385,621.372.138-XX,54,SP,2699.9,Profissional,App Store,686,2023-08-27 04:25:40,False,,True
CLI00386,Cliente 386,026.012.796-XX,69,CE,2735.79,Profissional,Instagram,542,2023-09-20 20:56:19,False,,True
CLI00387,Cliente 387,906.698.490-XX,32,BA,4722.45,Básico,Google Ads,679,2023-07-24 08:23:25,False,,True
CLI00388,Cliente 388,703.843.098-XX,29,SP,5455.34,Profissional,Instagram,629,2024-09-29 02:10:18,False,,True
CLI00389,Cliente 389,530.214.656-XX,57,GO,5223.83,Básico,Indicação,514,2023-06-29 22:39:35,True,2023-08-16 22:39:35,True
CLI00390,Cliente 390,184.895.543-XX,51,SP,7880.78,Profissional,Instagram,543,2023-06-05 14:03:22,True,2023-08-09 14:03:22,True
CLI00391,Cliente 391,904.268.181-XX,47,MG,1924.6,Premium,Indicação,586,2023-06-01 02:12:44,False,,True
CLI00392,Cliente 392,489.476.973-XX,25,PE,6422.74,Básico,Parceiro,565,2023-09-22 01:25:24,False,,True
CLI00393,Cliente 393,907.141.633-XX,47,RJ,5156.41,Profissional,Indicação,691,2024-08-25 10:12:34,False,,True
CLI00394,Cliente 394,043.416.518-XX,40,SP,3413.84,Básico,Indicação,845,2023-11-17 08:10:38,False,,True
CLI00395,Cliente 395,942.373.334-XX,38,MG,2671.8,Premium,Google Ads,657,2024-01-06 03:38:15,False,,True
CLI00396,Cliente 396,521.117.908-XX,71,MG,5673.63,Básico,Google Ads,821,2023-06-07 11:50:33,True,2024-05-18 11:50:33,True
CLI00397,Cliente 397,579.472.846-XX,48,RJ,2298.92,Básico,Google Ads,643,2024-10-20 16:03:47,False,,True
CLI00398,Cliente 398,780.856.271-XX,26,SP,13089.84,Profissional,App Store,618,2024-03-23 21:49:05,True,2024-11-24 21:49:05,True
CLI00399,Cliente 399,036.915.594-XX,38,MG,4403.97,Básico,Instagram,814,2023-12-24 08:20:14,False,,True
CLI00400,Cliente 400,955.276.365-XX,33,SP,3211.78,Profissional,App Store,588,2023-07-24 03:51:40,False,,True
CLI00401,Cliente 401,929.314.386-XX,35,MG,5966.09,Profissional,Orgânico,619,2023-11-08 03:35:14,False,,True
CLI00402,Cliente 402,270.267.288-XX,27,SP,5175.25,Básico,App Store,726,2023-06-02 06:52:59,False,,True
CLI00403,Cliente 403,890.612.034-XX,49,SP,4738.02,Profissional,App Store,561,2024-09-01 23:40:01,False,,True
CLI00404,Cliente 404,545.588.450-XX,24,MG,5879.65,Profissional,Indicação,559,2024-05-04 05:28:57,False,,True
CLI00405,Cliente 405,399.824.558-XX,61,SP,2176.68,Básico,App Store,618,2023-09-30 16:48:03,False,,True
CLI00406,Cliente 406,694.722.569-XX,46,SP,6109.15,Profissional,Parceiro,814,2024-07-26 01:50:34,False,,True
CLI00407,Cliente 407,355.449.647-XX,22,RS,938.46,Básico,Orgânico,777,2024-10-21 08:39:26,True,2025-05-14 08:39:26,True
CLI00408,Cliente 408,762.202.341-XX,65,RJ,4020.39,Profissional,Parceiro,601,2023-10-10 01:52:59,False,,True
CLI00409,Cliente 409,800.681.149-XX,24,SC,8974.11,Profissional,Orgânico,574,2023-11-05 09:27:58,True,2024-08-03 09:27:58,True
